time,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9
0.5870000000000004,0.25562508850487536,-6.071182325246896,2.0238240679262125,1.1341688501035854,0.6510731878946903,0.2701669566203364,4.048362190230329,-1.8297214572503582,0.7135383997884712,0.820622912053316
0.5880000000000004,0.24376114939458224,-6.023704722143303,2.090212632155775,0.977790426750657,0.7100459240803815,0.25994149096028923,4.063768529174321,-1.8251757254266114,0.7252845886197635,0.7991840101525141
0.5890000000000004,0.23277394257533346,-5.9744126627078105,2.1544655279493057,0.8252499651612217,0.7681365611872688,0.2499013037894908,4.078722360157809,-1.818911554505171,0.734094982943511,0.777336610091519
0.5900000000000004,0.22267864084354846,-5.923348008126259,2.21642496467364,0.6768254669107407,0.8253023102311714,0.2400744878715098,4.093181349906057,-1.8110788313294166,0.7402807512164381,0.7550963654246552
0.5910000000000004,0.04382209916563862,-2.744501898432566,3.8199772997501036,2.3667236307221335,0.09093043311279131,0.14437823986582687,7.0,-1.2156217033585364,1.7387580219535899,1.0025350986509558
0.5920000000000004,0.041361924406971576,-2.6840110445468928,3.8907667707571605,2.243254549679763,0.05847745753022937,0.13530219112785252,7.0,-1.203926231196511,1.7290193095952573,0.980666841236429
0.5930000000000004,0.037240768666556144,-2.636045466962769,3.9543922225721935,2.111199596229098,0.06158806726425481,0.12729497937785922,7.0,-1.1931364415362915,1.7166789131457743,0.9582612537439826
0.5940000000000004,0.03408739795656909,-2.5907283456882078,4.015032045383584,1.9813061742271652,0.06735709069793899,0.12086405449003713,7.0,-1.1818549715358542,1.700076952090167,0.9353383737337316
0.5950000000000004,0.03191170934432642,-2.5473576634321446,4.072643300314414,1.854196791846781,0.07272780904244575,0.11602803291058511,7.0,-1.169981974416276,1.679176852971145,0.9119244698875905
0.5960000000000004,0.030541955685256993,-2.50567070253775,4.1271369190202245,1.7301228875502823,0.0771964875923363,0.11261172644814496,7.0,-1.1575926136266887,1.6540613824794699,0.8880466332537812
0.5970000000000004,0.030107843375130304,-2.4655746293919703,4.178354514487268,1.6092934866585908,0.08063177729018872,0.11049707894009528,7.0,-1.1447079030473053,1.624833546394943,0.8637314315591313
0.5980000000000004,0.03064688490422192,-2.4270446215454795,4.226173469170189,1.4919003528653836,0.08298636362701153,0.1099033162071256,7.0,-1.1314010803250436,1.5916030228211766,0.8390053450789925
0.5990000000000004,0.04311953302794215,-2.4324106245355663,4.281039863429017,1.3699840817107085,0.09383930820550657,0.08588571830386046,7.0,-1.155212196414047,1.6849761515617958,0.958859191770845
0.6000000000000004,0.04631123346138686,-2.4043971862862197,4.322561146298784,1.2580144775632622,0.0991431550319277,0.08534630591952323,7.0,-1.1455218428884022,1.660370028093937,0.940210874585024
0.6010000000000004,0.34890931012133086,-3.5502947526009327,2.8685457818954405,2.2010390892012617,0.08460983652784371,0.16508883726406284,6.953020133453582,-1.830994756506002,0.6874385320893522,0.7723487906708492
0.6020000000000004,0.3501217153111034,-3.5190907708572277,2.9247254285521667,2.074882201350758,0.0857482947232305,0.16335236308888584,6.948898020489691,-1.8158459452056537,0.6648997562933774,0.7542398429998041
0.6030000000000004,0.3517085323947262,-3.488942030301699,2.979680571796087,1.9502574765738334,0.08580821593639631,0.16261794589922982,6.9413400595080175,-1.7997666502751037,0.6397700244636748,0.7356968509104168
0.6040000000000004,0.35101032055180176,-3.4478931219949223,3.0106529565698805,1.8763127884553672,0.14443583599940593,0.15914706767989178,6.94725795776207,-1.7697475775200378,0.6098248341601086,0.7167624411310807
0.6050000000000004,0.3493893386538817,-3.412452126733442,3.05136333642316,1.7742498304724799,0.16556467720959064,0.15893810723746088,6.939379025216874,-1.7459298050018923,0.5789972900734508,0.6974253411905444
