2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.01,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.135,-0.00999998,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134991,-0.00999932,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134974,-0.00999805,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.13495,-0.00999627,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134917,-0.00999388,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134877,-0.00999088,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134835,-0.00998779,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134787,-0.0099842,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134734,-0.00998028,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134675,-0.0099759,0.135,-0.01,0,0
2025-03-05 22:21:47,-0.134615,-0.00997145,0.135,-0.01,0,0
